B sxx sxy
838.50000 1330647.964818431064487 1257392.220066069159657
839.00000 1329716.251955492189154 1257138.138504173839465
839.50000 1328785.482680387329310 1256884.187674392713234
840.00000 1327855.655567046720535 1256630.367088949773461
840.50000 1326926.769192877924070 1256376.676262215478346
841.00000 1325998.822138564195484 1256123.114710667636245
841.50000 1325071.812988118501380 1255869.681952885817736
842.00000 1324145.740328890737146 1255616.377509575570002
842.50000 1323220.602751534897834 1255363.200903504854068
843.00000 1322296.398850006051362 1255110.151659578550607
843.50000 1321373.127221526345238 1254857.229304731125012
844.00000 1320450.786466641584411 1254604.433367986697704
844.50000 1319529.375189096899703 1254351.763380456948653
845.00000 1318608.891995944548398 1254099.218875254970044
845.50000 1317689.335497468477115 1253846.799387588631362
846.00000 1316770.704307168722153 1253594.504454702604562
846.50000 1315852.997041799360886 1253342.333615835988894
847.00000 1314936.212321312166750 1253090.286412283312529
847.50000 1314020.348768824245781 1252838.362387331202626
848.00000 1313105.405010735383257 1252586.561086312169209
848.50000 1312191.379676544107497 1252334.882056541973725
849.00000 1311278.271398969227448 1252083.324847300304100
849.50000 1310366.078813868341967 1251831.889009861741215
850.00000 1309454.800560228759423 1251580.574097496457398
850.50000 1308544.435280271805823 1251329.379665461368859
851.00000 1307634.981619246536866 1251078.305270900484174
851.50000 1306726.438225533813238 1250827.350472992518917
852.00000 1305818.803750714985654 1250576.514832829125226
852.50000 1304912.076849370729178 1250325.797913423040882
853.00000 1304006.256179243093356 1250075.199279764899984
853.50000 1303101.340401106746867 1249824.718498714268208
854.00000 1302197.328178849071264 1249574.355139068793505
854.50000 1301294.218179382616654 1249324.108771547675133
855.00000 1300392.009072696091607 1249073.978968755574897
855.50000 1299490.699531817343086 1248823.965305205434561
856.00000 1298590.288232798920944 1248574.067357275867835
856.50000 1297690.773854730417952 1248324.284703229321167
857.00000 1296792.155079695396125 1248074.616923232795671
857.50000 1295894.430592793971300 1247825.063599277520552
858.00000 1294997.599082119064406 1247575.624315215041861
858.50000 1294101.659238748718053 1247326.298656756523997
859.00000 1293206.609756725607440 1247077.086211477639154
859.50000 1292312.449333072174340 1246827.986568738007918
860.00000 1291419.176667762687430 1246578.999319789698347
860.50000 1290526.790463698096573 1246330.124057632870972
861.00000 1289635.289426775649190 1246081.360377164324746
861.50000 1288744.672265747329220 1245832.707875011488795
862.00000 1287854.937692329287529 1245584.166149639291689
862.50000 1286966.084421146428213 1245335.734801312908530
863.00000 1286078.111169684212655 1245087.413432051194832
863.50000 1285191.016658360371366 1244839.201645689085126
864.00000 1284304.799610472517088 1244591.099047812633216
864.50000 1283419.458752187900245 1244343.105245780432597
865.00000 1282534.992812503129244 1244095.219848682405427
865.50000 1281651.400523326592520 1243847.442467411048710
866.00000 1280768.680619373219088 1243599.772714554332197
866.50000 1279886.831838179845363 1243352.210204471834004
867.00000 1279005.852920161793008 1243104.754553241655231
867.50000 1278125.742608540924266 1242857.405378651572391
868.00000 1277246.499649310251698 1242610.162300224183127
868.50000 1276368.122791301691905 1242363.024939193390310
869.00000 1275490.610786123201251 1242115.992918485542759
869.50000 1274613.962388196028769 1241869.065862735733390
870.00000 1273738.176354644354433 1241622.243398253107443
870.50000 1272863.251445429865271 1241375.525153062772006
871.00000 1271989.186423259787261 1241128.910756854806095
871.50000 1271115.980053567327559 1240882.399840932805091
872.00000 1270243.631104546366259 1240635.992038344964385
872.50000 1269372.138347100699320 1240389.686983781633899
873.00000 1268501.500554884318262 1240143.484313547145575
873.50000 1267631.716504225507379 1239897.383665615459904
874.00000 1266762.784974232548848 1239651.384679615497589
874.50000 1265894.704746608855203 1239405.486996756633744
875.00000 1265027.474605842260644 1239159.690259914612398
875.50000 1264161.093339037382975 1238913.994113600114360
876.00000 1263295.559736015973613 1238668.398203885648400
876.50000 1262430.872589229140431 1238422.902178485412151
877.00000 1261567.030693813227117 1238177.505686706164852
877.50000 1260704.032847519963980 1237932.208379436284304
878.00000 1259841.877850775606930 1237687.009909193497151
878.50000 1258980.564506616443396 1237441.909930005669594
879.00000 1258120.091620705323294 1237196.908097537700087
879.50000 1257260.458001306280494 1236952.004069020971656
880.00000 1256401.662459329701960 1236707.197503207018599
880.50000 1255543.703808244783431 1236462.488060421776026
881.00000 1254686.580864135641605 1236217.875402570934966
881.50000 1253830.292445660801604 1235973.359193061711267
882.00000 1252974.837374044815078 1235728.939096873626113
882.50000 1252120.214473088039085 1235484.614780502859503
883.00000 1251266.422569158254191 1235240.385911972494796
883.50000 1250413.460491158068180 1234996.252160835312679
884.00000 1249561.327070547733456 1234752.213198126992211
884.50000 1248710.021141320466995 1234508.268696462502703
885.00000 1247859.541539985919371 1234264.418329853098840
885.50000 1247009.887105564353988 1234020.661773917032406
886.00000 1246161.056679624831304 1233776.998705696780235
886.50000 1245313.049106210935861 1233533.428803723072633
887.00000 1244465.863231879193336 1233289.951748026069254
887.50000 1243619.497905655764043 1233046.567220100667328
888.00000 1242773.951979065313935 1232803.274902910925448
888.50000 1241929.224306109361351 1232560.074480875395238
889.00000 1241085.313743225531653 1232316.965639890637249
889.50000 1240242.219149343902245 1232073.948067255550995
890.00000 1239399.939385837642476 1231831.021451788023114
890.50000 1238558.473316513467580 1231588.185483661945909
891.00000 1237717.819807616062462 1231345.439854544354603
891.50000 1236877.977727833203971 1231102.784257493680343
892.00000 1236038.945948248030618 1230860.218387037282810
892.50000 1235200.723342388169840 1230617.741939040832222
893.00000 1234363.308786139590666 1230375.354610857320949
893.50000 1233526.701157846953720 1230133.056101210415363
894.00000 1232690.899338225601241 1229890.846110209124163
894.50000 1231855.902210362488404 1229648.724339385284111
895.00000 1231021.708659705938771 1229406.690491657704115
895.50000 1230188.317574122920632 1229164.744271291652694
896.00000 1229355.727843809174374 1228922.885383980581537
896.50000 1228523.938361325534061 1228681.113536768360063
897.00000 1227692.948021580232307 1228439.428438038099557
897.50000 1226862.755721810506657 1228197.829797569196671
898.00000 1226033.360361634986475 1227956.317326469114050
898.50000 1225204.760842925170437 1227714.890737248118967
899.00000 1224376.956069927895442 1227473.549743695417419
899.50000 1223549.944949187571183 1227232.294060987420380
900.00000 1222723.726389559684321 1226991.123405607650056
900.50000 1221898.299302196362987 1226750.037495384458452
901.00000 1221073.662600522395223 1226509.036049443529919
901.50000 1220249.815200298791751 1226268.118788296822459
902.00000 1219426.756019498920068 1226027.285433688666672
902.50000 1218604.483978427946568 1225786.535708688432351
903.00000 1217782.997999610379338 1225545.869337721960619
903.50000 1216962.297007844550535 1225305.286046443972737
904.00000 1216142.379930217750371 1225064.785561874741688
904.50000 1215323.245695979800075 1224824.367612236645073
905.00000 1214504.893236698815599 1224584.031927129020914
905.50000 1213687.321486152475700 1224343.778237341903150
906.00000 1212870.529380281921476 1224103.606274964055046
906.50000 1212054.515857331920415 1223863.515773395542055
907.00000 1211239.279857721878216 1223623.506467257626355
907.50000 1210424.820324075873941 1223383.578092407668009
908.00000 1209611.136201202636585 1223143.730386035284027
908.50000 1208798.226436121854931 1222903.963086469098926
909.00000 1207986.089978035539389 1222664.275933363474905
909.50000 1207174.725778323598206 1222424.668667600257322
910.00000 1206364.132790534291416 1222185.141031250124797
910.50000 1205554.309970359783620 1221945.692767641972750
911.00000 1204745.256275706691667 1221706.323621316347271
911.50000 1203936.970666573848575 1221467.033338064327836
912.00000 1203129.452105154050514 1221227.821664830204099
912.50000 1202322.699555733473971 1220988.688349828822538
913.00000 1201516.711984784575179 1220749.633142408216372
913.50000 1200711.488360860850662 1220510.655793200014159
914.00000 1199907.027654650155455 1220271.756053967867047
914.50000 1199103.328838983783498 1220032.933677656576037
915.00000 1198300.390888762427494 1219794.188418456818908
915.50000 1197498.212780989240855 1219555.520031677791849
916.00000 1196696.793494803830981 1219316.928273834055290
916.50000 1195896.132011394947767 1219078.412902605487034
917.00000 1195096.227314047981054 1218839.973676825407892
917.50000 1194297.078388118417934 1218601.610356504796073
918.00000 1193498.684221065370366 1218363.322702793171629
918.50000 1192701.043802365427837 1218125.110478021902964
919.00000 1191904.156123589258641 1217886.973445592680946
919.50000 1191108.020178329665214 1217648.911370181245729
920.00000 1190312.634962274925783 1217410.924017478944734
920.50000 1189517.999473098898306 1217173.011154371080920
921.00000 1188724.112710552988574 1216935.172548848437145
921.50000 1187930.973676383495331 1216697.407970011467114
922.00000 1187138.581374386791140 1216459.717188139446080
922.50000 1186346.934810365550220 1216222.099974588025361
923.00000 1185556.032992128748447 1215984.556101792957634
923.50000 1184765.874929503304884 1215747.085343356011435
924.00000 1183976.459634303115308 1215509.687473923666403
924.50000 1183187.786120332311839 1215272.362269300967455
925.00000 1182399.853403417393565 1215035.109506332315505
925.50000 1181612.660501311998814 1214797.928962975274771
926.00000 1180826.206433775601909 1214560.820418260758743
926.50000 1180040.490222559776157 1214323.783652322832495
927.00000 1179255.510891339043155 1214086.818446344463155
927.50000 1178471.267465767450631 1213849.924582588253543
928.00000 1177687.758973459014669 1213613.101844377117231
928.50000 1176904.984443959314376 1213376.350016123382375
929.00000 1176122.942908760393038 1213139.668883252190426
929.50000 1175341.633401298429817 1212903.058232310693711
930.00000 1174561.054956936277449 1212666.517850810661912
930.50000 1173781.206612956710160 1212430.047527370508760
931.00000 1173002.087408575695008 1212193.647051605395973
931.50000 1172223.696384897921234 1211957.316214248770848
932.00000 1171446.032584972912446 1211721.054806963307783
932.50000 1170669.095053703524172 1211484.862622499931604
933.00000 1169892.882837963290513 1211248.739454638212919
933.50000 1169117.394986429717392 1211012.685098155168816
934.00000 1168342.630549735389650 1210776.699348849710077
934.50000 1167568.588580351322889 1210540.782003530533984
935.00000 1166795.268132657278329 1210304.932860031956807
935.50000 1166022.668262887047604 1210069.151717166649178
936.00000 1165250.788029138464481 1209833.438374768942595
936.50000 1164479.626491367118433 1209597.792633659439161
937.00000 1163709.182711385190487 1209362.214295628946275
937.50000 1162939.455752870533615 1209126.703163531376049
938.00000 1162170.444681291934103 1208891.259041092125699
938.50000 1161402.148564035305753 1208655.881733125774190
939.00000 1160634.566470256540924 1208420.571045328397304
939.50000 1159867.697470977436751 1208185.326784477569163
940.00000 1159101.540639002807438 1207950.148758193477988
940.50000 1158336.095048997085541 1207715.036775132874027
941.00000 1157571.359777403296903 1207479.990644932957366
941.50000 1156807.333902490790933 1207245.010178113356233
942.00000 1156044.016504321480170 1207010.095186214894056
942.50000 1155281.406664770096540 1206775.245481709484011
943.00000 1154519.503467492759228 1206540.460877988720313
943.50000 1153758.305997916264459 1206305.741189394146204
944.00000 1152997.813343265326694 1206071.086231242399663
944.50000 1152238.024592553032562 1205836.495819718576968
945.00000 1151478.938836516113952 1205601.969771984731779
945.50000 1150720.555167729733512 1205367.507906125858426
946.00000 1149962.872680479194969 1205133.110041148960590
946.50000 1149205.890470815356821 1204898.775996917393059
947.00000 1148449.607636545551941 1204664.505594327580184
947.50000 1147694.023277219384909 1204430.298655062681064
948.00000 1146939.136494134319946 1204196.155001814942807
948.50000 1146184.946390306344256 1203962.074458101531491
949.00000 1145431.452070531202480 1203728.056848399108276
949.50000 1144678.652641255408525 1203494.101998040685430
950.00000 1143926.547210725490004 1203260.209733262658119
950.50000 1143175.134888841770589 1203026.379881196422502
951.00000 1142424.414787269430235 1202792.612269850913435
951.50000 1141674.386019329773262 1202558.906728131929412
952.00000 1140925.047700085677207 1202325.263085803249851
952.50000 1140176.398946289438754 1202091.681173522258177
953.00000 1139428.438876378582790 1201858.160822788020596
953.50000 1138681.166610476328060 1201624.701865987619385
954.00000 1137934.581270394613966 1201391.304136394523084
954.50000 1137188.681979657383636 1201157.967468092218041
955.00000 1136443.467863386962563 1200924.691696051741019
955.50000 1135698.938048433279619 1200691.476656097453088
956.00000 1134955.091663304250687 1200458.322184878634289
956.50000 1134211.927838151808828 1200225.228119928622618
957.00000 1133469.445704802405089 1199992.194299602648243
957.50000 1132727.644396733259782 1199759.220563090406358
958.00000 1131986.523049017414451 1199526.306750420248136
958.50000 1131246.080798447132111 1199293.452702454291284
959.00000 1130506.316783404676244 1199060.658260920085013
959.50000 1129767.230143919354305 1198827.923268283484504
960.00000 1129028.820021628169343 1198595.247567903948948
960.50000 1128291.085559841943905 1198362.631003946764395
961.00000 1127554.025903428439051 1198130.073421379551291
961.50000 1126817.640198899200186 1197897.574666007887572
962.00000 1126081.927594394423068 1197665.134584401035681
962.50000 1125346.887239625211805 1197432.753023982280865
963.00000 1124612.518285922007635 1197200.429832933470607
963.50000 1123878.819886210840195 1196968.164860278600827
964.00000 1123145.791195016121492 1196735.957955787191167
964.50000 1122413.431368440622464 1196503.808970065321773
965.00000 1121681.739564181538299 1196271.717754492303357
965.50000 1120950.714941486250609 1196039.684161239070818
966.00000 1120220.356661211932078 1195807.708043213700876
966.50000 1119490.663885782239959 1195575.789254177594557
967.00000 1118761.635779164964333 1195343.927648640470579
967.50000 1118033.271506904158741 1195112.123081838013604
968.00000 1117305.570236111292616 1194880.375409849919379
968.50000 1116578.531135418917984 1194648.684489475097507
969.00000 1115852.153375059599057 1194417.050178253557533
969.50000 1115126.436126769986004 1194185.472334565827623
970.00000 1114401.378563827835023 1193953.950817483942956
970.50000 1113676.979861073195934 1193722.485486853169277
971.00000 1112953.239194848109037 1193491.076203268487006
971.50000 1112230.155743062961847 1193259.722828052937984
972.00000 1111507.728685113368556 1193028.425223325379193
972.50000 1110785.957201919984072 1192797.183251884533092
973.00000 1110064.840475951554254 1192565.996777327498421
973.50000 1109344.377691160188988 1192334.865663943113759
974.00000 1108624.568032996496186 1192103.789776751305908
974.50000 1107905.410688451258466 1191872.768981537548825
975.00000 1107186.904845972312614 1191641.803144776960835
975.50000 1106469.049695533700287 1191410.892133672954515
976.00000 1105751.844428578624502 1191180.035816172603518
976.50000 1105035.288238054607064 1190949.234060920076445
977.00000 1104319.380318401847035 1190718.486737288068980
977.50000 1103604.119865505723283 1190487.793715357780457
978.00000 1102889.506076738936827 1190257.154865881660953
978.50000 1102175.538150974549353 1190026.570060370024294
979.00000 1101462.215288522187620 1189796.039171018404886
979.50000 1100749.536691155983135 1189565.562070694519207
980.00000 1100037.501562110846862 1189335.138632998568937
980.50000 1099326.109106088057160 1189104.768732196185738
981.00000 1098615.358529248274863 1188874.452243281994015
981.50000 1097905.249039168935269 1188644.189041905337945
982.00000 1097195.779844879871234 1188413.979004405671731
982.50000 1096486.950156884500757 1188183.822007808834314
983.00000 1095778.759187073912472 1187953.717929805396125
983.50000 1095071.206148799974471 1187723.666648814687505
984.00000 1094364.290256844833493 1187493.668043853947893
984.50000 1093658.010727391578257 1187263.721994651714340
985.00000 1092952.366778068710119 1187033.828381618252024
985.50000 1092247.357627920806408 1186803.987085800850764
986.00000 1091542.982497372431681 1186574.197988901054487
986.50000 1090839.240608299383894 1186344.460973364533857
987.00000 1090136.131183951394632 1186114.775922138243914
987.50000 1089433.653449018951505 1185885.142718975665048
988.00000 1088731.806629535742104 1185655.561248187674209
988.50000 1088030.589952965267003 1185426.031394778750837
989.00000 1087330.002648172900081 1185196.553044374100864
989.50000 1086630.043945373268798 1184967.126083260867745
990.00000 1085930.713076184736565 1184737.750398346222937
990.50000 1085232.009273624280468 1184508.425877209287137
991.00000 1084533.931772052776068 1184279.152408010326326
991.50000 1083836.479807214578614 1184049.929879606934264
992.00000 1083139.652616222389042 1183820.758181429933757
992.50000 1082443.449437565868720 1183591.637203567661345
993.00000 1081747.869511064840481 1183362.566836714977399
993.50000 1081052.912077936111018 1183133.546972217969596
994.00000 1080358.576380726415664 1182904.577502001309767
994.50000 1079664.861663345247507 1182675.658318643225357
995.00000 1078971.767171032028273 1182446.789315301226452
995.50000 1078279.292150383582339 1182217.970385783584788
996.00000 1077587.435849339934066 1181989.201424466213211
996.50000 1076896.197517167543992 1181760.482326377183199
997.00000 1076205.576404459774494 1181531.812987086130306
997.50000 1075515.571763179497793 1181303.193302818574011
998.00000 1074826.182846547104418 1181074.623170376522467
998.50000 1074137.408909169258550 1180846.102487162919715
999.00000 1073449.249206934589893 1180617.631151164416224
999.50000 1072761.702997069107369 1180389.209060966270044
1000.00000 1072074.769538085442036 1180160.836115750018507
1000.50000 1071388.448089847341180 1179932.512215280206874
1001.00000 1070702.737913473742083 1179704.237259870627895
1001.50000 1070017.638271416770294 1179476.011150466511026
1002.00000 1069333.148427416104823 1179247.833788539981470
1002.50000 1068649.267646510154009 1179019.705076220212504
1003.00000 1067965.995195030234754 1178791.624916109954938
1003.50000 1067283.330340595683083 1178563.593211450381204
1004.00000 1066601.272352111758664 1178335.609866007231176
1004.50000 1065919.820499762659892 1178107.674784172559157
1005.00000 1065238.974054996622726 1177879.787870838074014
1005.50000 1064558.732290573650971 1177651.949031512252986
1006.00000 1063879.094480501720682 1177424.158172190887854
1006.50000 1063200.059900052146986 1177196.415199524490163
1007.00000 1062521.627825761213899 1176968.720020604087040
1007.50000 1061843.797535458812490 1176741.072543180780485
1008.00000 1061166.568308189045638 1176513.472675478085876
1008.50000 1060489.939424281008542 1176285.920326301362365
1009.00000 1059813.910165304085240 1176058.415404987288639
1009.50000 1059138.479814080288634 1175830.957821413408965
1010.00000 1058463.647654683329165 1175603.547486049355939
1010.50000 1057789.412972415098920 1175376.184309817850590
1011.00000 1057115.775053832912818 1175148.868204222759232
1011.50000 1056442.733186719240621 1174921.599081315100193
1012.00000 1055770.286660087993369 1174694.376853616209701
1012.50000 1055098.434764194535092 1174467.201434248825535
1013.00000 1054427.176790507277474 1174240.072736819973215
1013.50000 1053756.512031736783683 1174012.990675472421572
1014.00000 1053086.439781797816977 1173785.955164860002697
1014.50000 1052416.959335820516571 1173558.966120183700696
1015.00000 1051748.069990160409361 1173332.023457126691937
1015.50000 1051079.771042385604233 1173105.127091899747029
1016.00000 1050412.061791259329766 1172878.276941226562485
1016.50000 1049744.941536758793518 1172651.472922362852842
1017.00000 1049078.409580072853714 1172424.714953050948679
1017.50000 1048412.465223563835025 1172198.002951536560431
1018.00000 1047747.107770799426362 1171971.336836572270840
1018.50000 1047082.336526553728618 1171744.716527406126261
1019.00000 1046418.150796798523515 1171518.141943811904639
1019.50000 1045754.549888638895936 1171291.613006042083725
1020.00000 1045091.533110427553765 1171065.129634827608243
1020.50000 1044429.099771658773534 1170838.691751440521330
1021.00000 1043767.249183021252975 1170612.299277584068477
1021.50000 1043105.980656373198144 1170385.952135502826422
1022.00000 1042445.293504747329280 1170159.650247891200706
1022.50000 1041785.187042346573435 1169933.393537942785770
1023.00000 1041125.660584518336691 1169707.181929356651381
1023.50000 1040466.713447808520868 1169481.015346261439845
1024.00000 1039808.344949900289066 1169254.893713284051046
1024.50000 1039150.554409641656093 1169028.816955583635718
1025.00000 1038493.341147026978433 1168802.784998679766431
1025.50000 1037836.704483210924082 1168576.797768669435754
1026.00000 1037180.643740485422313 1168350.855192087357864
1026.50000 1036525.158242312842049 1168124.957195893628523
1027.00000 1035870.247313267434947 1167899.103707588277757
1027.50000 1035215.910279078292660 1167673.294655056204647
1028.00000 1034562.146466620150022 1167447.529966693837196
1028.50000 1033908.955203884397633 1167221.809571373742074
1029.00000 1033256.335819993750192 1166996.133398354519159
1029.50000 1032604.287645223666914 1166770.501377447042614
1030.00000 1031952.810010951710865 1166544.913438817486167
1030.50000 1031301.902249678620137 1166319.369513139128685
1031.00000 1030651.563695038086735 1166093.869531561620533
1031.50000 1030001.793681779876351 1165868.413425613660365
1032.00000 1029352.591545756906271 1165643.001127319643274
1032.50000 1028703.956623938167468 1165417.632569102337584
1033.00000 1028055.888254414428957 1165192.307683887425810
1033.50000 1027408.385776358656585 1164967.026404991047457
1034.00000 1026761.448530070949346 1164741.788666188018396
1034.50000 1026115.075856947922148 1164516.594401691108942
1035.00000 1025469.267099461168982 1164291.443546124733984
1035.50000 1024824.021601207554340 1164066.336034590378404
1036.00000 1024179.338706860900857 1163841.271802590461448
1036.50000 1023535.217762184794992 1163616.250786010641605
1037.00000 1022891.658114040852524 1163391.272921255556867
1037.50000 1022248.659110358916223 1163166.338145094225183
1038.00000 1021606.220100167091005 1162941.446394731989130
1038.50000 1020964.340433570789173 1162716.597607802599669
1039.00000 1020323.019461735035293 1162491.791722367983311
1039.50000 1019682.256536914617755 1162267.028676829999313
1040.00000 1019042.051012437324971 1162042.308410138357431
1040.50000 1018402.402242677984759 1161817.630861558951437
1041.00000 1017763.309583110385574 1161592.995970770251006
1041.50000 1017124.772390258498490 1161368.403677897527814
1042.00000 1016486.790021681808867 1161143.853923486545682
1042.50000 1015849.361836041789502 1160919.346648454898968
1043.00000 1015212.487193019362167 1160694.881794102489948
1043.50000 1014576.165453379973769 1160470.459302201867104
1044.00000 1013940.395978900254704 1160246.079114852007478
1044.50000 1013305.178132435306907 1160021.741174623137340
1045.00000 1012670.511277893441729 1159797.445424415403977
1045.50000 1012036.394780194270425 1159573.191807569237426
1046.00000 1011402.828005319344811 1159348.980267804581672
1046.50000 1010769.810320277814753 1159124.810749231372029
1047.00000 1010137.341093124938197 1158900.683196328114718
1047.50000 1009505.419692937168293 1158676.597554019652307
1048.00000 1008874.045489846612327 1158452.553767567733303
1048.50000 1008243.217854960705154 1158228.551782633643597
1049.00000 1007612.936160465585999 1158004.591545227682218
1049.50000 1006983.199779551592655 1157780.673001839546487
1050.00000 1006354.008086424437352 1157556.796099202008918
1050.50000 1005725.360456304159015 1157332.960784560767934
1051.00000 1005097.256265442934819 1157109.167005423922092
1051.50000 1004469.694891087128781 1156885.414709767326713
1052.00000 1003842.675711523857899 1156661.703845859970897
1052.50000 1003216.198106002178974 1156438.034362407866865
1053.00000 1002590.261454818304628 1156214.406208415515721
1053.50000 1001964.865139239351265 1155990.819333361461759
1054.00000 1001340.008541570976377 1155767.273686963832006
1054.50000 1000715.691045085317455 1155543.769219390349463
1055.00000 1000091.912034059059806 1155320.305881158215925
1055.50000 999468.670893781236373 1155096.883623130386695
1056.00000 998845.967010500025935 1154873.502396506490186
1056.50000 998223.799771468504332 1154650.162152917357162
1057.00000 997602.168564951629378 1154426.862844278803095
1057.50000 996981.072780141024850 1154203.604422889184207
1058.00000 996360.511807262315415 1153980.386841390281916
1058.50000 995740.485037503880449 1153757.210052800364792
1059.00000 995120.991863027098589 1153534.074010444572195
1059.50000 994502.031676958082244 1153310.978668060619384
1060.00000 993883.603873420157470 1153087.923979684244841
1060.50000 993265.707847513142042 1152864.909899663645774
1061.00000 992648.342995250597596 1152641.936382749350742
1061.50000 992031.508713678806089 1152419.003384056035429
1062.00000 991415.204400754184462 1152196.110858959378675
1062.50000 990799.429455437697470 1151973.258763210149482
1063.00000 990184.183277615462430 1151750.447052930947393
1063.50000 989569.465268149389885 1151527.675684527261183
1064.00000 988955.274828849826008 1151304.944614763138816
1064.50000 988341.611362475669011 1151082.253800731152296
1065.00000 987728.474272744264454 1150859.603199844714254
1065.50000 987115.862964321393520 1150636.992769872536883
1066.00000 986503.776842805673368 1150414.422468933044001
1066.50000 985892.215314749977551 1150191.892255340237170
1067.00000 985281.177787642693147 1149969.402087906608358
1067.50000 984670.663669922854751 1149746.951925656525418
1068.00000 984060.672370935091749 1149524.541727979434654
1068.50000 983451.203301008557901 1149302.171454564668238
1069.00000 982842.255871354718693 1149079.841065435903147
1069.50000 982233.829494146280922 1148857.550520915538073
1070.00000 981625.923582462361082 1148635.299781691981480
1070.50000 981018.537550337729044 1148413.088808673433959
1071.00000 980411.670812697033398 1148190.917563185328618
1071.50000 979805.322785415104590 1147968.786006796406582
1072.00000 979199.492885264102370 1147746.694101409986615
1072.50000 978594.180529951932840 1147524.641809246269986
1073.00000 977989.385138078709133 1147302.629092799732462
1073.50000 977385.106129182036966 1147080.655914901057258
1074.00000 976781.342923688120209 1146858.722238681511953
1074.50000 976178.094942950410768 1146636.828027563868091
1075.00000 975575.361609222716652 1146414.973245293134823
1075.50000 974973.142345655593090 1146193.157855870435014
1076.00000 974371.436576324747875 1145971.381823663134128
1076.50000 973770.243726162472740 1145749.645113270729780
1077.00000 973169.563221049727872 1145527.947689611464739
1077.50000 972569.394487727433443 1145306.289517910685390
1078.00000 971969.736953852931038 1145084.670563708059490
1078.50000 971370.590047956909984 1144863.090792765608057
1079.00000 970771.953199471347034 1144641.550171188078821
1079.50000 970173.825838719611056 1144420.048665358684957
1080.00000 969576.207396905985661 1144198.586241949582472
1080.50000 968979.097306119394489 1143977.162867907900363
1081.00000 968382.494999319547787 1143755.778510478092358
1081.50000 967786.399910367443226 1143534.433137187501416
1082.00000 967190.811473976587877 1143313.126715835882351
1082.50000 966595.729125766782090 1143091.859214503550902
1083.00000 966001.152302196598612 1142870.630601581418887
1083.50000 965407.080440636491403 1142649.440845685312524
1084.00000 964813.512979287304915 1142428.289915747940540
1084.50000 964220.449357244069688 1142207.177780985133722
1085.00000 963627.889014457352459 1141986.104410842061043
1085.50000 963035.831391743035056 1141765.069775067036971
1086.00000 962444.275930776027963 1141544.073843688704073
1086.50000 961853.222074088873342 1141323.116586985532194
1087.00000 961262.669265098404139 1141102.197975503513590
1087.50000 960672.616948037291877 1140881.317980083171278
1088.00000 960083.064568020985462 1140660.476571809966117
1088.50000 959494.011570998234674 1140439.673722027568147
1089.00000 958905.457403789856471 1140218.909402366727591
1089.50000 958317.401514045312069 1139998.183584695681930
1090.00000 957729.843350268783979 1139777.496241171611473
1090.50000 957142.782361817662604 1139556.847344195470214
1091.00000 956556.217998863314278 1139336.236866410588846
1091.50000 955970.149712455691770 1139115.664780755294487
1092.00000 955384.576954454649240 1138895.131060407496989
1092.50000 954799.499177561956458 1138674.635678797028959
1093.00000 954214.915835330495611 1138454.178609580500051
1093.50000 953630.826382138766348 1138233.759826749097556
1094.00000 953047.230273180524819 1138013.379304422065616
1094.50000 952464.126964496215805 1137793.037017121212557
1095.00000 951881.515912949922495 1137572.732939481269568
1095.50000 951299.396576236584224 1137352.467046427074820
1096.00000 950717.768412861274555 1137132.239313165890053
1096.50000 950136.630882155732252 1136912.049715139204636
1097.00000 949555.983444286277518 1136691.898228007601574
1097.50000 948975.825560224708170 1136471.784827667055652
1098.00000 948396.156691749347374 1136251.709490312263370
1098.50000 947816.976301482296549 1136031.672192302066833
1099.00000 947238.283852818305604 1135811.672910298453644
1099.50000 946660.078810021746904 1135591.711621165042743
1100.00000 946082.360638090642169 1135371.788302031112835
1100.50000 945505.128802902065217 1135151.902930222684518
1101.00000 944928.382771088508889 1134932.055483350064605
1101.50000 944352.122010116581805 1134712.245939193526283
1102.00000 943776.345988236134872 1134492.474275857908651
1102.50000 943201.054174510529265 1134272.740471569588408
1103.00000 942626.246038790326566 1134053.044504860881716
1103.50000 942051.921051732148044 1133833.386354504153132
1104.00000 941478.078684780630283 1133613.765999417286366
1104.50000 940904.718410191126168 1133394.183418817585334
1105.00000 940331.839700984302908 1133174.638592123752460
1105.50000 939759.442030991776846 1132955.131498994072899
1106.00000 939187.524874811875634 1132735.662119280546904
1106.50000 938616.087707846658304 1132516.230433074757457
1107.00000 938045.130006288061850 1132296.836420725099742
1107.50000 937474.651247088215314 1132077.480062707560137
1108.00000 936904.650908007170074 1131858.161339822225273
1108.50000 936335.128467561095022 1131638.880233000731096
1109.00000 935766.083405063604005 1131419.636723466916010
1109.50000 935197.515200573252514 1131200.430792601080611
1110.00000 934629.423334963386878 1130981.262422011466697
1110.50000 934061.807289867196232 1130762.131593551486731
1111.00000 933494.666547652566805 1130543.038289245916530
1111.50000 932928.000591514981352 1130323.982491378672421
1112.00000 932361.808905382174999 1130104.964182390598580
1112.50000 931796.090973946964368 1129885.983344970736653
1113.00000 931230.846282680751756 1129667.039961972041056
1113.50000 930666.074317803373560 1129448.134016513358802
1114.00000 930101.774566317209974 1129229.265491883968934
1114.50000 929537.946515960502438 1129010.434371597133577
1115.00000 928974.589655247982591 1128791.640639325138181
1115.50000 928411.703473436064087 1128572.884279026417062
